q_V165,time,blood.V165,blood.Mecm,blood.Mebm,blood.Mpbm,blood.R1,blood.R2,blood.N1,blood.N2,blood.Mecm_V165,blood.Mebm_V165,blood.Mpbm_V165,blood.R1_V165,blood.R2_V165,blood.N1_V165,blood.N2_V165,blood.R2_V165_N1,blood.R2_V165_N2,blood.R1_N1,blood.R1_N2,blood.Mebm_V165_R1,blood.Mebm_V165_R2,main.V165,main.Mecm,main.Mebm,main.Mpbm,main.R1,main.R2,main.N1,main.N2,main.Mecm_V165,main.Mebm_V165,main.Mpbm_V165,main.R1_V165,main.R2_V165,main.N1_V165,main.N2_V165,main.R2_V165_N1,main.R2_V165_N2,main.R1_N1,main.R1_N2,main.Mebm_V165_R1,main.Mebm_V165_R2,primary.V165,primary.Mecm,primary.Mebm,primary.Mpbm,primary.R1,primary.R2,primary.N1,primary.N2,primary.Mecm_V165,primary.Mebm_V165,primary.Mpbm_V165,primary.R1_V165,primary.R2_V165,primary.N1_V165,primary.N2_V165,primary.R2_V165_N1,primary.R2_V165_N2,primary.R1_N1,primary.R1_N2,primary.Mebm_V165_R1,primary.Mebm_V165_R2
0.027,600,3.42497029428945e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00452932511621e-17,2.14995637475427e-11,1.99994147956971e-12,1.99995941837607e-11,5.1190462273782e-14,4.24053584036535e-15,0,0,4.3625245730111e-16,1.86555079224245e-17,4.0581623934987e-16,6.69990825331451e-17,1.84926111326176e-18,0,0,0,0,0,0,3.87947175514322e-17,1.07020482356695e-18,1.67959286482661e-16,2.14999008016794e-11,1.99999042085656e-12,1.99999077224926e-11,5.15449663054304e-14,4.25031800791584e-15,0,0,9.91983205945201e-17,8.30767963344623e-18,9.22775075297868e-17,1.38461529183761e-17,3.80557747340222e-19,0,0,0,0,0,0,1.23745596110853e-18,3.40078213733362e-20
0.027,660,3.76853901053965e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06029907434326e-17,2.14995517344897e-11,1.99993864598937e-12,1.99995830088277e-11,5.31142070929367e-14,4.40229021418443e-15,0,0,4.48265510311975e-16,1.86178845918367e-17,4.16991172383234e-16,7.11780607278557e-17,1.96570626639143e-18,0,0,0,0,0,0,4.15882115007077e-17,1.1479145439274e-18,1.67696101125123e-16,2.14999006510095e-11,1.99999038413928e-12,1.99999075823346e-11,5.35187741110475e-14,4.41345997186636e-15,0,0,9.93489904558245e-17,8.2727346390361e-18,9.24176655403024e-17,1.44247944270078e-17,3.96497684722069e-19,0,0,0,0,0,0,1.30719817081103e-18,3.59278901469887e-20
0.027,720,4.09525703158443e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09838505038744e-17,2.1499542776741e-11,1.99993633670997e-12,1.99995746760383e-11,5.47546074368114e-14,4.54052806169006e-15,0,0,4.57223259023171e-16,1.85414167318689e-17,4.25323961882023e-16,7.46371164524031e-17,2.06231035312893e-18,0,0,0,0,0,0,4.39092434854667e-17,1.21262982649893e-18,1.67419442465671e-16,2.14999006413227e-11,1.99999036404159e-12,1.99999075733236e-11,5.52066717604686e-14,4.55301580110981e-15,0,0,9.93586772201203e-17,8.23409234466418e-18,9.24266764838331e-17,1.49117229675724e-17,4.09916188325205e-19,0,0,0,0,0,0,1.36436367394391e-18,3.75023718916616e-20
0.027,780,4.40420152174283e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12252723400491e-17,2.14995363012831e-11,1.99993448503612e-12,1.99995686523565e-11,5.61536257568725e-14,4.65867469239487e-15,0,0,4.63698716891176e-16,1.84382038041745e-17,4.31347643619701e-16,7.74650920262269e-17,2.14148273485957e-18,0,0,0,0,0,0,4.58109725042934e-17,1.26578758587221e-18,1.67150190460565e-16,2.1499900709272e-11,1.99999035415018e-12,1.99999076365323e-11,5.66500830188649e-14,4.67239569415006e-15,0,0,9.92907278953154e-17,8.19571286255178e-18,9.23634678095958e-17,1.53224251226887e-17,4.2123826616406e-19,0,0,0,0,0,0,1.41134016353972e-18,3.87967819687988e-20
0.027,840,4.69495646351564e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13581209322681e-17,2.14995318191431e-11,1.99993302558719e-12,1.99995644829239e-11,5.73470093921281e-14,4.75965647045522e-15,0,0,4.68180856987492e-16,1.83174078804987e-17,4.35517076267439e-16,7.97497911267465e-17,2.20561530137236e-18,0,0,0,0,0,0,4.73481305299424e-17,1.30887440971836e-18,1.668992933376e-16,2.14999008160719e-11,1.99999035039354e-12,1.9999907735881e-11,5.78844272853844e-14,4.77451671122931e-15,0,0,9.91839279554312e-17,8.15964745303821e-18,9.22641190283089e-17,1.56695943064445e-17,4.3081238836467e-19,0,0,0,0,0,0,1.45009390129886e-18,3.98650883612998e-20
0.027,900,4.96749814068387e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14076454086473e-17,2.14995289186415e-11,1.99993189711728e-12,1.99995617847829e-11,5.83652014877826e-14,4.84597322832042e-15,0,0,4.7108135851861e-16,1.81860011695708e-17,4.38215217226617e-16,8.1573619934317e-17,2.25696089116186e-18,0,0,0,0,0,0,4.85735509684046e-17,1.3433306022957e-18,1.66671717583645e-16,2.14999009384536e-11,1.99999035020699e-12,1.99999078497244e-11,5.89399907149101e-14,4.86187410726426e-15,0,0,9.90615463926998e-17,8.12683549549538e-18,9.21502757141401e-17,1.59636372351078e-17,4.38924343200626e-19,0,0,0,0,0,0,1.48220677929968e-18,4.07507213173002e-20
0.027,960,5.22210062945341e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13943315830405e-17,2.14995272571126e-11,1.9999310440837e-12,1.99995602391748e-11,5.92341227155652e-14,4.91976029013635e-15,0,0,4.72742887366137e-16,1.80492775294406e-17,4.39760825456875e-16,8.30112884674894e-17,2.29756818459816e-18,0,0,0,0,0,0,4.95361450813452e-17,1.37049370427605e-18,1.66468915204969e-16,2.14999010628759e-11,1.99999035199165e-12,1.9999907965466e-11,5.98426707456496e-14,4.93660234060728e-15,0,0,9.89371240489537e-17,8.09758310157885e-18,9.20345339990272e-17,1.62131096428117e-17,4.45809165140633e-19,0,0,0,0,0,0,1.50893700391476e-18,4.14882339144539e-20
0.027,1020,5.45925861295186e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13346672049338e-17,2.14995265521928e-11,1.99993041733345e-12,1.99995595834354e-11,5.99758406176074e-14,4.98284155468103e-15,0,0,4.73447807213379e-16,1.79112247803633e-17,4.40416564849659e-16,8.41288661833608e-17,2.32925391628176e-18,0,0,0,0,0,0,5.02798725726422e-17,1.39156922306768e-18,1.66290352426045e-16,2.14999011818365e-11,1.99999035476487e-12,1.99999080761271e-11,6.06146124754934e-14,5.00052725313675e-15,0,0,9.881816319305e-17,8.07184847706619e-18,9.19238727377215e-17,1.64250741783778e-17,4.51660936685358e-19,0,0,0,0,0,0,1.53128163492415e-18,4.21050153326109e-20
0.027,1080,5.67962497504497e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12418138004008e-17,2.14995265733457e-11,1.99992997419855e-12,1.99995596031125e-11,6.06091416904453e-14,5.03677489797871e-15,0,0,4.73426654294931e-16,1.77748065868189e-17,4.40396887716218e-16,8.49836939434848e-17,2.35359885114407e-18,0,0,0,0,0,0,5.08433752822594e-17,1.40761960846394e-18,1.66134446275352e-16,2.1499901291532e-11,1.9999903579348e-12,1.99999081781688e-11,6.12747526393984e-14,5.05521070044436e-15,0,0,9.87084684688087e-17,8.04941044089662e-18,9.18218311337753e-17,1.6605387555692e-17,4.56640655073694e-19,0,0,0,0,0,0,1.55003189203324e-18,4.26228068034423e-20
0.027,1140,5.88396085114263e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11261867182434e-17,2.14995271339988e-11,1.99992967821923e-12,1.99995601246503e-11,6.11500196362741e-14,5.08289098728255e-15,0,0,4.72866001195903e-16,1.76421812455067e-17,4.39875349949681e-16,8.56248076884623e-17,2.37195810125705e-18,0,0,0,0,0,0,5.12600345876004e-17,1.41956497031146e-18,1.65999129239712e-16,2.14999013903782e-11,1.99999036115593e-12,1.99999082701182e-11,6.18392846377385e-14,5.10198872544681e-15,0,0,9.860962379974e-17,8.02996654466021e-18,9.17298826044074e-17,1.67589285109802e-17,4.60882478894802e-19,0,0,0,0,0,0,1.56581857862454e-18,4.30589470756141e-20
0.027,1200,6.07309607147507e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09959495150455e-17,2.14995280844734e-11,1.99992949865211e-12,1.99995610088128e-11,6.16120915949067e-14,5.12232644943127e-15,0,0,4.71915526544886e-16,1.75148741595841e-17,4.38991187483621e-16,8.60936407418579e-17,2.38547937851628e-18,0,0,0,0,0,0,5.15582828561045e-17,1.42819091074155e-18,1.65882181635574e-16,2.1499901478086e-11,1.99999036423595e-12,1.99999083517063e-11,6.23220560995551e-14,5.14200421019539e-15,0,0,9.85219174871517e-17,8.01318894593567e-18,9.16482953368817e-17,1.6889778282433e-17,4.64498674765126e-19,0,0,0,0,0,0,1.5791479132494e-18,4.34273550880149e-20
0.027,1260,6.24789819718559e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08574310442594e-17,2.14995293057711e-11,1.99992940987287e-12,1.99995621449036e-11,6.20069526705137e-14,5.15605220614182e-15,0,0,4.70694228932816e-16,1.739391508318e-17,4.37855096681696e-16,8.64248515284599e-17,2.39512494697052e-18,0,0,0,0,0,0,5.17620518180123e-17,1.43416026015529e-18,1.65781420046195e-16,2.14999015550882e-11,1.99999036707685e-12,1.99999084233357e-11,6.27349087872483e-14,5.17623480512951e-15,0,0,9.84449161837617e-17,7.99875507501154e-18,9.15766662174466e-17,1.70013638281444e-17,4.67583543525926e-19,0,0,0,0,0,0,1.5904291733556e-18,4.37392882200791e-20
0.027,1320,6.40924860396457e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07154744091263e-17,2.14995307042028e-11,1.99992939074607e-12,1.99995634457703e-11,6.23444777028037e-14,5.18489767496246e-15,0,0,4.69295797223755e-16,1.72799478977308e-17,4.36554229975593e-16,8.66471795764819e-17,2.40169456819072e-18,0,0,0,0,0,0,5.18912795046613e-17,1.43802655578384e-18,1.65694797540211e-16,2.1499901622188e-11,1.99999036963752e-12,1.99999084857537e-11,6.30879692183806e-14,5.2055168191867e-15,0,0,9.83778164018395e-17,7.98636339477543e-18,9.15142478156565e-17,1.70965720826567e-17,4.70216553136821e-19,0,0,0,0,0,0,1.59999579016329e-18,4.40039209896222e-20
0.027,1380,6.55802430216515e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05737268703143e-17,2.14995322068086e-11,1.99992942400818e-12,1.99995648435431e-11,6.26330780101804e-14,5.20957143570655e-15,0,0,4.67793191401494e-16,1.71733186099119e-17,4.35156457117675e-16,8.67842712653109e-17,2.40584779089271e-18,0,0,0,0,0,0,5.19624253830614e-17,1.44024786244261e-18,1.65620450659989e-16,2.14999016803478e-11,1.99999037191022e-12,1.99999085398553e-11,6.33898971595813e-14,5.23056565517203e-15,0,0,9.83196558223775e-17,7.97574046848755e-18,9.14601449510385e-17,1.71778417486835e-17,4.72464856131056e-19,0,0,0,0,0,0,1.60812139317989e-18,4.42287852575329e-20
0.027,1440,6.69508439189162e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0434879243592e-17,2.14995337574907e-11,1.99992949569104e-12,1.99995662860381e-11,6.28799197510216e-14,5.23067887657562e-15,0,0,4.66242509264793e-16,1.70741458910147e-17,4.3371396210679e-16,8.68554427493395e-17,2.40812465195668e-18,0,0,0,0,0,0,5.19889630403433e-17,1.44120007394648e-18,1.65556715028507e-16,2.14999017305653e-11,1.99999037390587e-12,1.99999085865708e-11,6.36480981058814e-14,5.25199329015599e-15,0,0,9.8269436854525e-17,7.96664307358843e-18,9.14134296321051e-17,1.72472376097786e-17,4.74385328161835e-19,0,0,0,0,0,0,1.61503203919941e-18,4.44201057890455e-20
0.027,1500,6.82126023519763e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03008625228721e-17,2.14995353137778e-11,1.99992959459999e-12,1.99995677337469e-11,6.30911096013731e-14,5.24873726029897e-15,0,0,4.64686222251147e-16,1.69823775238795e-17,4.32266253256887e-16,8.6876364514008e-17,2.40896432856716e-18,0,0,0,0,0,0,5.19818333219924e-17,1.44118920600698e-18,1.65502123113853e-16,2.1499901773808e-11,1.99999037564505e-12,1.99999086267962e-11,6.38689049696308e-14,5.27032322831699e-15,0,0,9.82261957719677e-17,7.95885759783047e-18,9.13732053692625e-17,1.73065111566246e-17,4.76026231509801e-19,0,0,0,0,0,0,1.62091558846149e-18,4.45830575672817e-20
0.027,1560,6.93734858599225e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0173008570996e-17,2.14995368441365e-11,1.9999297118523e-12,1.99995691573363e-11,6.32718526226273e-14,5.26418858701898e-15,0,0,4.63155863588431e-16,1.6897835429598e-17,4.30842663803195e-16,8.68596628220999e-17,2.40872158357568e-18,0,0,0,0,0,0,5.19498498721356e-17,1.44046244168179e-18,1.65455392451729e-16,2.14999018109661e-11,1.99999037715251e-12,1.99999086613616e-11,6.40577334439498e-14,5.28600329178214e-15,0,0,9.81890385163883e-17,7.95219804346293e-18,9.13386404803516e-17,1.73571504074517e-17,4.77428582445924e-19,0,0,0,0,0,0,1.62592895471413e-18,4.47219647888453e-20
0.027,1620,7.04410705334472e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00521808257701e-17,2.14995383257527e-11,1.99992984047591e-12,1.9999570535584e-11,6.3426586479362e-14,5.27741057601162e-15,0,0,4.61674247275478e-16,1.68202514228275e-17,4.29464416070216e-16,8.68154398581873e-17,2.40768103163566e-18,0,0,0,0,0,0,5.19000548504307e-17,1.43921785304654e-18,1.65415409337411e-16,2.14999018428483e-11,1.99999037845399e-12,1.99999086910194e-11,6.42192148572026e-14,5.29941656212402e-15,0,0,9.81571564467218e-17,7.9465034138953e-18,9.13089827411265e-17,1.74004211178605e-17,4.7862728257862e-19,0,0,0,0,0,0,1.63020376768078e-18,4.48404563103741e-20
0.027,1680,7.14225138793982e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99388801236522e-17,2.14995397427106e-11,1.9999299750656e-12,1.99995718536845e-11,6.35590955531815e-14,5.2887260414695e-15,0,0,4.60257289310492e-16,1.67492954385577e-17,4.2814631563767e-16,8.67517180818284e-17,2.4060693603137e-18,0,0,0,0,0,0,5.18380261775922e-17,1.43761282376169e-18,1.65381210945149e-16,2.14999018701741e-11,1.99999037957441e-12,1.99999087164384e-11,6.43573097810317e-14,5.31089073993806e-15,0,0,9.81298303396975e-17,7.94163492452816e-18,9.12835631066844e-17,1.74374010647144e-17,4.79652060329851e-19,0,0,0,0,0,0,1.63385084307728e-18,4.49415883838128e-20
0.027,1740,7.23245417698813e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98333299745066e-17,2.14995410845057e-11,1.99993011149143e-12,1.99995731018659e-11,6.36726079712984e-14,5.29841089742935e-15,0,0,4.58915494536532e-16,1.66845976515195e-17,4.26898134452591e-16,8.66748161407795e-17,2.40406569513084e-18,0,0,0,0,0,0,5.17681397032557e-17,1.43577125587275e-18,1.65351967560646e-16,2.14999018935758e-11,1.99999038053691e-12,1.99999087382072e-11,6.44754051811484e-14,5.32070615124121e-15,0,0,9.81064277909412e-17,7.93747327979972e-18,9.12617932938869e-17,1.74690087088197e-17,4.80528258279041e-19,0,0,0,0,0,0,1.63696374916203e-18,4.50279426065484e-20
0.027,1800,7.31534461240812e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97355449385457e-17,2.14995423448357e-11,1.999930246654e-12,1.99995742742656e-11,6.3769878117586e-14,5.30670099257498e-15,0,0,4.57655164321991e-16,1.66257656507586e-17,4.25725734253019e-16,8.65896643542339e-17,2.40181031898904e-18,0,0,0,0,0,0,5.16937907095219e-17,1.4337896744639e-18,1.65326965832123e-16,2.14999019136052e-11,1.99999038136246e-12,1.99999087568389e-11,6.45763974955441e-14,5.3291025963487e-15,0,0,9.8086397170617e-17,7.93391613987516e-18,9.12431601587008e-17,1.74960272574497e-17,4.81277494345132e-19,0,0,0,0,0,0,1.63962168148622e-18,4.51017048918705e-20
0.027,1860,7.3915090628885e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96453851620001e-17,2.14995435206286e-11,1.99993037828053e-12,1.99995753680255e-11,6.38532568087931e-14,5.31379794627437e-15,0,0,4.56479372541042e-16,1.65723976216992e-17,4.24631974456779e-16,8.65000677147021e-17,2.39941195744244e-18,0,0,0,0,0,0,5.16175795243243e-17,1.4317423556006e-18,1.65305593474338e-16,2.14999019307406e-11,1.99999038206972e-12,1.99999087727788e-11,6.46627636790396e-14,5.33628520859015e-15,0,0,9.80692600323424e-17,7.93087583102874e-18,9.12272186347236e-17,1.75191249345071e-17,4.81918218936637e-19,0,0,0,0,0,0,1.64189180171241e-18,4.51647297347075e-20
0.027,1920,7.46149223460156e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9562599616824e-17,2.14995446112519e-11,1.99993050475615e-12,1.99995763825576e-11,6.39247509904423e-14,5.31987413211112e-15,0,0,4.55388750227847e-16,1.65240923160335e-17,4.23617442072396e-16,8.64089238836927e-17,2.3969538303389e-18,0,0,0,0,0,0,5.15414659724942e-17,1.42968560326693e-18,1.65287325581608e-16,2.14999019453979e-11,1.99999038267509e-12,1.9999908786415e-11,6.47366219575352e-14,5.34242946602375e-15,0,0,9.80546030894779e-17,7.92827731420734e-18,9.12135842692705e-17,1.75388721042587e-17,4.82466185767236e-19,0,0,0,0,0,0,1.64383115623989e-18,4.521859294686e-20
0.027,1980,7.52579874972291e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94868601545523e-17,2.14995456178885e-11,1.99993062498518e-12,1.99995773189641e-11,6.39860745276067e-14,5.32507693373506e-15,0,0,4.54382112961621e-16,1.6480456448451e-17,4.22681035313101e-16,8.6318402971764e-17,2.39449865311375e-18,0,0,0,0,0,0,5.14668971100931e-17,1.42766129445867e-18,1.65271712547009e-16,2.14999019579323e-11,1.99999038319293e-12,1.99999087980748e-11,6.47997837826553e-14,5.34768547860655e-15,0,0,9.80420703866147e-17,7.92605640463254e-18,9.12019259410273e-17,1.75557557703636e-17,4.82934850633064e-19,0,0,0,0,0,0,1.64548826148726e-18,4.52646352436137e-20
