compartment,time,V165,Mecm,Mebm,Mpbm,R1,R2,N1,N2,Mecm_V165,Mebm_V165,Mpbm_V165,R1_V165,R2_V165,N1_V165,N2_V165,R2_V165_N1,R2_V165_N2,R1_N1,R1_N2,Mebm_V165_R1,Mebm_V165_R2
main,5040,1.79272493388767e-16,2.14992443077778e-11,1.99992940031225e-12,1.99992970304889e-11,9.45129563592831e-16,4.65245311805401e-15,3.13214521765069e-13,3.13661885697999e-13,7.556922245689e-16,6.86858021445318e-17,7.02969511226825e-16,2.12050406947407e-18,5.79046217337252e-19,2.20070172641973e-16,7.06845241713421e-17,4.4564858153976e-17,1.58918402391754e-17,3.21839751642089e-14,3.22299397740929e-14,8.36687985018533e-19,1.0771973044691e-18
main,5100,1.79276976470339e-16,2.14992442859778e-11,1.99992939827543e-12,1.99992970102099e-11,9.45129570101558e-16,4.65241151775736e-15,3.13214576362063e-13,3.13661963653892e-13,7.55714023134689e-16,6.86877873815049e-17,7.02989788962437e-16,2.12056122137067e-18,5.79058014406728e-19,2.20078056993357e-16,7.06870619842801e-17,4.4566091560929e-17,1.58922714341049e-17,3.21839827570833e-14,3.22299500757721e-14,8.3671501939022e-19,1.0772217180708e-18
main,5160,1.79281116011602e-16,2.14992442658501e-11,1.99992939639486e-12,1.99992969914865e-11,9.45129579347367e-16,4.65237325925942e-15,3.13214620718402e-13,3.13662029457892e-13,7.55734149443297e-16,6.8689620284924e-17,7.03008511109979e-16,2.12061399921333e-18,5.79068925383498e-19,2.20085324894031e-16,7.06894013558202e-17,4.45672293875455e-17,1.58926692568424e-17,3.21839891226588e-14,3.22299589273139e-14,8.36739981257597e-19,1.07724429872909e-18
main,5220,1.79284938487441e-16,2.14992442472657e-11,1.99992939465847e-12,1.99992969741987e-11,9.45129590650292e-16,4.65233806614573e-15,3.13214656494955e-13,3.13662084934015e-13,7.55752732625221e-16,6.86913126224164e-17,7.03025797790836e-16,2.12066273927585e-18,5.7907901627873e-19,2.20092025479085e-16,7.06915581053455e-17,4.4568279158024e-17,1.58930363291176e-17,3.21839944482643e-14,3.22299665352101e-14,8.36763030437507e-19,1.07726518321333e-18
main,5280,1.79288468311657e-16,2.14992442301055e-11,1.99992939305515e-12,1.99992969582356e-11,9.45129603450936e-16,4.65230568574458e-15,3.13214685098501e-13,3.13662131637448e-13,7.55769891720479e-16,6.86928752415556e-17,7.0304175973991e-16,2.12070775177e-18,5.79088348245311e-19,2.20098203845105e-16,7.06935467517295e-17,4.45692477872868e-17,1.58933750610192e-17,3.21839988933883e-14,3.22299730763645e-14,8.3678431429128e-19,1.07728449814226e-18
main,5340,1.7929172800043e-16,2.14992442142596e-11,1.99992939157463e-12,1.99992969434954e-11,9.45129617291257e-16,4.65227588700014e-15,3.13214707719562e-13,3.13662170893803e-13,7.55785736484383e-16,6.86943181433817e-17,7.0305649905517e-16,2.12074932289593e-18,5.79096977930121e-19,2.20103901397745e-16,7.06953806252987e-17,4.4570141632764e-17,1.58936876689084e-17,3.21840025937621e-14,3.22299787023482e-14,8.36803968714615e-19,1.07730236074061e-18
main,5400,1.79294738322382e-16,2.1499244199627e-11,1.99992939020746e-12,1.99992969298836e-11,9.45129631798293e-16,4.65224845854327e-15,3.13214725364678e-13,3.13662203832672e-13,7.55800368126457e-16,6.86956505498212e-17,7.03070109885008e-16,2.12078771672669e-18,5.79104957801007e-19,2.20109156167461e-16,7.06970719695329e-17,4.45709665414317e-17,1.58939761916979e-17,3.2184005664848e-14,3.22299835430392e-14,8.36822119045973e-19,1.07731887953697e-18
main,5460,1.79297518436387e-16,2.14992441861142e-11,1.99992938894493e-12,1.99992969173136e-11,9.45129646670329e-16,4.65222320694112e-15,3.13214738883939e-13,3.13662231416301e-13,7.55813879988375e-16,6.8696880965537e-17,7.03082679058887e-16,2.12082317694101e-18,5.79112336450288e-19,2.20114003096529e-16,7.06986320335148e-17,4.45717278925832e-17,1.58942425056614e-17,3.21840082048199e-14,3.22299877097395e-14,8.36838880900623e-19,1.07733415500824e-18
main,5520,1.79300086018212e-16,2.14992441736352e-11,1.99992938777897e-12,1.99992969057052e-11,9.45129661665245e-16,4.65219995510888e-15,3.13214748994455e-13,3.1366225446409e-13,7.55826358166314e-16,6.86980172347036e-17,7.0309428666627e-16,2.12085592841718e-18,5.79119158876566e-19,2.20118474300186e-16,7.07000711560377e-17,4.45724306367635e-17,1.58944883379197e-17,3.2184010297108e-14,3.22299912978435e-14,8.36854360936752e-19,1.07734828017516e-18
main,5580,1.79302457376911e-16,2.14992441621105e-11,1.99992938670218e-12,1.99992968949846e-11,9.4512967659061e-16,4.65217854086808e-15,3.13214756300367e-13,3.13662273673534e-13,7.55837882082477e-16,6.86990665931439e-17,7.03105006588283e-16,2.12088617869948e-18,5.79125466746346e-19,2.20122599304367e-16,7.07013988421791e-17,4.45730793312444e-17,1.58947152787358e-17,3.21840120125727e-14,3.22299943891213e-14,8.36868657559476e-19,1.077361341153e-18
main,5640,1.79304647561854e-16,2.14992441514669e-11,1.99992938570772e-12,1.99992968850835e-11,9.45129691295368e-16,4.6521588156377e-15,3.13214761309908e-13,3.13662289638105e-13,7.55848525010249e-16,6.87000357162286e-17,7.0311490698621e-16,2.12091411934803e-18,5.79131298636956e-19,2.20126405262326e-16,7.07026238330643e-17,4.45736781723772e-17,1.58949247927317e-17,3.21840134113611e-14,3.22299970536742e-14,8.36881861568045e-19,1.07737341766107e-18
main,5700,1.79306670461184e-16,2.14992441416367e-11,1.99992938478925e-12,1.99992968759392e-11,9.45129705662768e-16,4.65214064324531e-15,3.13214764449924e-13,3.13662302862538e-13,7.55858354556855e-16,6.87009307629001e-17,7.03124050750497e-16,2.12093992718135e-18,5.79136690262088e-19,2.20129917152132e-16,7.07037541694731e-17,4.45742310251255e-17,1.58951182291322e-17,3.21840145444914e-14,3.22299993516085e-14,8.36894056751033e-19,1.07738458349428e-18
main,5760,1.79308538892403e-16,2.14992441325576e-11,1.99992938394095e-12,1.99992968674934e-11,9.45129719604427e-16,4.65212389884698e-15,3.13214766078267e-13,3.13662313775883e-13,7.55867433107193e-16,6.87017574161502e-17,7.03132495913601e-16,2.12096376542074e-18,5.79141674681174e-19,2.20133157956855e-16,7.07047972498684e-17,4.45747414500434e-17,1.58952968311278e-17,3.21840154552062e-14,3.22300013344693e-14,8.36905320433875e-19,1.07739490695986e-18
main,5820,1.7931026468575e-16,2.14992441241719e-11,1.99992938315745e-12,1.99992968596928e-11,9.45129733055346e-16,4.6521084679456e-15,3.13214766494327e-13,3.1366232274265e-13,7.5587581823205e-16,6.87025209202476e-17,7.03140296029745e-16,2.12098578474435e-18,5.79146282493779e-19,2.20136148829068e-16,7.07057598833719e-17,4.45752127279425e-17,1.58954617444377e-17,3.21840161801275e-14,3.2230003046466e-14,8.36915723982748e-19,1.07740445128183e-18
main,5880,1.79311858760969e-16,2.14992441164265e-11,1.99992938243377e-12,1.99992968524878e-11,9.45129745969667e-16,4.6520942454983e-15,3.13214765948001e-13,3.13662330072344e-13,7.55883563063729e-16,6.87032261149904e-17,7.03147500524331e-16,2.12100612425824e-18,5.79150542020015e-19,2.20138909241123e-16,7.07066483381569e-17,4.45756478824592e-17,1.58956140251478e-17,3.2184016750241e-14,3.22300045255249e-14,8.36925333268372e-19,1.07741327497575e-18
main,5940,1.79313331197994e-16,2.14992441092725e-11,1.99992938176535e-12,1.99992968458329e-11,9.45129758317171e-16,4.6520811351044e-15,3.13214764647341e-13,3.13662336027575e-13,7.55890716641766e-16,6.87038774672286e-17,7.03154155015527e-16,2.12102491239133e-18,5.79154479468011e-19,2.20141457122511e-16,7.07074683856811e-17,4.45760497007164e-17,1.58957546468905e-17,3.21840171917383e-14,3.22300058041867e-14,8.36934209093052e-19,1.07742143219597e-18
main,6000,1.79314691302069e-16,2.14992441026645e-11,1.99992938114793e-12,1.99992968396859e-11,9.45129770080311e-16,4.65206904826657e-15,3.13214762765031e-13,3.13662340831016e-13,7.55897324231193e-16,6.87044790998836e-17,7.03160301610343e-16,2.12104226772014e-18,5.79158119089316e-19,2.20143808985491e-16,7.07082253411401e-17,4.45764207522531e-17,1.58958845074237e-17,3.21840175267334e-14,3.22300069103781e-14,8.36942407583998e-19,1.07742897305744e-18
main,6060,1.79315947663732e-16,2.14992440965607e-11,1.99992938057763e-12,1.9999296834008e-11,9.45129781251744e-16,4.65205790371795e-15,3.13214760443914e-13,3.13662344671322e-13,7.55903427615632e-16,6.87050348186675e-17,7.0316597917726e-16,2.12105829972914e-18,5.79161483323075e-19,2.20145980040044e-16,7.07089241004848e-17,4.45767634063756e-17,1.58960044346651e-17,3.21840177738756e-14,3.22300078680721e-14,8.3694998055561e-19,1.07743594393397e-18
main,6120,1.79317108214098e-16,2.14992440909226e-11,1.99992938005084e-12,1.99992968287632e-11,9.45129791832195e-16,4.65204762680953e-15,3.13214757801695e-13,3.13662347708185e-13,7.55909065367255e-16,6.87055481366945e-17,7.03171223597375e-16,2.1210731095117e-18,5.79164592929817e-19,2.20147984299135e-16,7.07095691743114e-17,4.45770798480737e-17,1.58961151922284e-17,3.21840179488675e-14,3.22300086978505e-14,8.36956975843301e-19,1.07744238773468e-18
main,6180,1.79318180275807e-16,2.14992440857145e-11,1.99992937956423e-12,1.99992968239185e-11,9.45129801828874e-16,4.6520381489515e-15,3.13214754934889e-13,3.13662350076653e-13,7.55914273095495e-16,6.87060222971528e-17,7.03176067995738e-16,2.12108679041656e-18,5.79167467115538e-19,2.2014983467512e-16,7.0710164718907e-17,4.45773720926248e-17,1.58962174845054e-17,3.21840180649163e-14,3.22300094173902e-14,8.36963437611131e-19,1.07744834416026e-18
main,6240,1.79319170609989e-16,2.14992440809036e-11,1.99992937911473e-12,1.99992968194432e-11,9.45129811253906e-16,4.65202940710433e-15,3.13214751922239e-13,3.13662351890816e-13,7.55919083676224e-16,6.87064602941939e-17,7.03180542954558e-16,2.1210994286439e-18,5.79170123646776e-19,2.20151543068109e-16,7.07107145646983e-17,4.45776419990032e-17,1.58963119613338e-17,3.21840181331046e-14,3.22300100418774e-14,8.36969406635357e-19,1.07745384994046e-18
main,6300,1.79320085459566e-16,2.14992440764595e-11,1.9999293786995e-12,1.99992968153092e-11,9.4512982012321e-16,4.65202134331416e-15,3.13214748827551e-13,3.13662353246934e-13,7.55923527462977e-16,6.87068648921849e-17,7.03184676709676e-16,2.12111110379525e-18,5.79172578957336e-19,2.20153120446982e-16,7.07112222423369e-17,4.45778912821972e-17,1.5896399222286e-17,3.21840181627189e-14,3.22300105843599e-14,8.36974920565821e-19,1.07745893905427e-18
main,6360,1.79320930589178e-16,2.14992440723542e-11,1.99992937831592e-12,1.99992968114903e-11,9.45129828455518e-16,4.65201390428911e-15,3.13214745702171e-13,3.13662354226123e-13,7.55927632481658e-16,6.87072386434546e-17,7.03188495331705e-16,2.12112188938064e-18,5.79174848247198e-19,2.20154576923704e-16,7.07116910066252e-17,4.45781215245264e-17,1.58964798206117e-17,3.21840181615233e-14,3.2230011056055e-14,8.36980014166969e-19,1.07746364293391e-18
main,6420,1.79321711322005e-16,2.14992440685619e-11,1.99992937796159e-12,1.99992968079625e-11,9.45129836271636e-16,4.6520070410123e-15,3.13214742586952e-13,3.13662354896635e-13,7.55931424610047e-16,6.87075839046517e-17,7.03192022892994e-16,2.12113185328666e-18,5.79176945574319e-19,2.2015592182151e-16,7.07121238584718e-17,4.45783341860464e-17,1.58965542668628e-17,3.21840181359923e-14,3.22300114666081e-14,8.36984719540107e-19,1.07746799065397e-18
main,6480,1.79322432573727e-16,2.14992440650585e-11,1.99992937763425e-12,1.99992968047036e-11,9.45129843593557e-16,4.65200070838835e-15,3.13214739514125e-13,3.13662355315827e-13,7.55934927743312e-16,6.87079028518301e-17,7.03195281621614e-16,2.121141058208e-18,5.79178883939489e-19,2.20157163737525e-16,7.07125235650471e-17,4.4578530614117e-17,1.58966230322283e-17,3.21840180915077e-14,3.22300118243153e-14,8.3698906632836e-19,1.07747200910657e-18
main,6540,1.7932309888386e-16,2.14992440618221e-11,1.99992937733186e-12,1.9999296801693e-11,9.45129850444341e-16,4.65199486492046e-15,3.13214736508613e-13,3.13662355531765e-13,7.55938163946675e-16,6.8708197494358e-17,7.03198292043348e-16,2.12114956204612e-18,5.79180675365324e-19,2.20158310600234e-16,7.07128926782905e-17,4.45787120522039e-17,1.58966865516027e-17,3.21840180325378e-14,3.2230012136315e-14,8.36993081905751e-19,1.07747572316385e-18
main,6600,1.79323714444645e-16,2.14992440588322e-11,1.99992937705251e-12,1.99992967989117e-11,9.45129856847277e-16,4.65198947241506e-15,3.13214733589407e-13,3.13662355584687e-13,7.55941153596188e-16,6.87084696877471e-17,7.03201073112662e-16,2.12115741827671e-18,5.79182330969068e-19,2.20159369722309e-16,7.07132335519174e-17,4.45788796479768e-17,1.58967452264109e-17,3.21840179627646e-14,3.22300124087557e-14,8.36996791551611e-19,1.0774791558283e-18
main,6660,1.79324283127724e-16,2.14992440560701e-11,1.99992937679443e-12,1.99992967963423e-11,9.45129862825708e-16,4.65198449571172e-15,3.13214730770566e-13,3.13662355508184e-13,7.559439155086e-16,6.87087211454855e-17,7.0320364233351e-16,2.1211646762889e-18,5.79183861030311e-19,2.20160347849148e-16,7.07135483570384e-17,4.45790344607668e-17,1.58967994272075e-17,3.21840178852209e-14,3.22300126469293e-14,8.37000218611465e-19,1.07748232837224e-18
main,6720,1.7932480850873e-16,2.14992440535184e-11,1.99992937655601e-12,1.99992967939686e-11,9.45129868402763e-16,4.65197990243595e-15,3.13214728062116e-13,3.13662355330255e-13,7.5594646706116e-16,6.87089534499523e-17,7.03206015870776e-16,2.12117138169837e-18,5.79185275053548e-19,2.201612512035e-16,7.07138390965319e-17,4.4579177468431e-17,1.5896849496073e-17,3.21840178023949e-14,3.22300128553964e-14,8.37003384645468e-19,1.07748526046687e-18
main,6780,1.79325293890013e-16,2.1499244051161e-11,1.99992937633575e-12,1.99992967917757e-11,9.45129873601258e-16,4.65197566277295e-15,3.13214725470688e-13,3.13662355074084e-13,7.55948824302167e-16,6.87091680624909e-17,7.03208208653106e-16,2.12117757663684e-18,5.79186581826418e-19,2.20162085526469e-16,7.07141076182417e-17,4.45793095736732e-17,1.58968957488191e-17,3.21840177163022e-14,3.22300130380881e-14,8.37006309565468e-19,1.07748797030192e-18
main,6840,1.79325742321577e-16,2.14992440489831e-11,1.99992937613226e-12,1.99992967897497e-11,9.4512987844337e-16,4.65197174926038e-15,3.13214723000266e-13,3.13662354758894e-13,7.55951002052952e-16,6.87093663326991e-17,7.03210234467792e-16,2.12118330001849e-18,5.79187789473183e-19,2.20162856115261e-16,7.07143556271311e-17,4.45794316098645e-17,1.5896938477021e-17,3.2184017628574e-14,3.2230013198401e-14,8.37009011761404e-19,1.0774904746964e-18
main,6900,1.79326156620422e-16,2.14992440469711e-11,1.99992937594426e-12,1.9999296787878e-11,9.45129882950405e-16,4.65196813659853e-15,3.13214720652668e-13,3.13662354400553e-13,7.55953014002009e-16,6.8709549507004e-17,7.0321210604831e-16,2.12118858778608e-18,5.79188905504555e-19,2.2016356785791e-16,7.07145846964607e-17,4.45795443464121e-17,1.5896977949891e-17,3.21840175405183e-14,3.22300133392559e-14,8.37011508217933e-19,1.07749278920121e-18
main,6960,1.79326539388393e-16,2.14992440451122e-11,1.99992937577058e-12,1.99992967861488e-11,9.45129887143011e-16,4.65196480147623e-15,3.13214718427977e-13,3.13662354012045e-13,7.55954872791839e-16,6.87097187365741e-17,7.03213835155128e-16,2.12119347313852e-18,5.79189936863797e-19,2.20164225265228e-16,7.07147962780747e-17,4.45796484937029e-17,1.58970144160057e-17,3.21840174531711e-14,3.22300134631829e-14,8.3701381462211e-19,1.0774949281941e-18
main,7020,1.79326893028658e-16,2.14992440433947e-11,1.99992937561011e-12,1.99992967845512e-11,9.45129891041043e-16,4.65196172241136e-15,3.132147163249e-13,3.13662353603942e-13,7.55956590099111e-16,6.87098750846218e-17,7.03215432650266e-16,2.12119798674102e-18,5.79190889969369e-19,2.20164832500215e-16,7.07149917118607e-17,4.45797447076609e-17,1.58970481048958e-17,3.21840173673451e-14,3.22300135723692e-14,8.37015945462848e-19,1.07749690496764e-18
main,7080,1.79327219760914e-16,2.1499244041808e-11,1.99992937546186e-12,1.99992967830752e-11,9.45129894663377e-16,4.65195887960444e-15,3.13214714341077e-13,3.1366235318484e-13,7.55958176708665e-16,6.87100195331427e-17,7.03216908566129e-16,2.12120215691864e-18,5.79191770754326e-19,2.20165393405139e-16,7.07151722344711e-17,4.45798335939481e-17,1.5897079228514e-17,3.21840172836666e-14,3.22300136687028e-14,8.37017914122651e-19,1.07749873181067e-18
main,7140,1.79327521635429e-16,2.1499244040342e-11,1.99992937532488e-12,1.99992967817115e-11,9.45129898027919e-16,4.65195625480435e-15,3.13214712473327e-13,3.13662352761651e-13,7.5595964258179e-16,6.87101529891366e-17,7.03218272169035e-16,2.121206009835e-18,5.79192584702888e-19,2.20165911526467e-16,7.07153389873522e-17,4.4579915711838e-17,1.58971079825892e-17,3.21840172026051e-14,3.22300137538146e-14,8.37019732962236e-19,1.07750042008361e-18
main,7200,1.79327800546003e-16,2.14992440389876e-11,1.99992937519834e-12,1.99992967804516e-11,9.45129901151717e-16,4.65195383118504e-15,3.13214710717846e-13,3.13662352339884e-13,7.55960996919291e-16,6.87102762903509e-17,7.03219532017871e-16,2.12120956965776e-18,5.79193336884239e-19,2.20166390137844e-16,7.07154930241364e-17,4.45799915777885e-17,1.58971345478738e-17,3.21840171245032e-14,3.22300138291206e-14,8.37021413398777e-19,1.07750198028832e-18
primary,0,0,2.15e-11,2e-12,2e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primary,60,3.08608070075277e-16,2.14999508903737e-11,1.99999542661592e-12,1.99999543166268e-11,2.84438278185074e-15,7.77623091228143e-16,4.6696234865974e-14,4.66972958547607e-14,4.91096262614247e-17,4.56123410439975e-18,4.56833732664418e-17,8.87519509237819e-19,4.48619442825303e-20,1.60913138123547e-18,5.14981229198907e-19,1.78291234235564e-20,1.01328836765412e-20,3.29898265261823e-15,3.29902589389902e-15,1.15088477864849e-20,6.41117644843112e-22
primary,120,5.17472475547834e-16,2.14998586160099e-11,1.99998682830332e-12,1.99998684800094e-11,2.01540486351822e-15,1.44215706986999e-15,8.50105872780451e-14,8.50168526109788e-14,1.41383989969101e-16,1.31214405942398e-17,1.31519990668932e-16,1.48092505518404e-18,1.41462294110565e-19,9.38348573205741e-18,3.00398004571335e-18,2.59401811102868e-19,1.25688979453156e-19,7.75198030052613e-15,7.7523152273835e-15,4.45491959250664e-20,5.70687575420597e-21
primary,180,6.93134297492513e-16,2.14997576399705e-11,1.99997742090915e-12,1.999977454881e-11,1.75685765196122e-15,2.00855280776417e-15,1.18007036094894e-13,1.18023814201509e-13,2.42360029313687e-16,2.24798283405791e-17,2.25451190059246e-16,1.8092379851211e-18,2.36328068079462e-19,2.44016294943614e-17,7.81423244101014e-18,1.06256770912976e-18,4.61162828810313e-19,1.13360011729228e-14,1.13370207665119e-14,8.15717497641025e-20,1.76907454665203e-20
primary,240,8.53029931279253e-16,2.14996577149089e-11,1.99996811275504e-12,1.99996815952643e-11,1.63059826679074e-15,2.48904220257795e-15,1.46274258749027e-13,1.46306999452562e-13,3.42285090930008e-16,3.17318658129264e-17,3.18404735748849e-16,2.10379715554303e-18,3.29623500569507e-19,4.58004744296532e-17,1.46708557307349e-17,2.67032478788199e-18,1.0854076139383e-18,1.43543543225319e-14,1.43565316244875e-14,1.18731125508041e-19,3.6647993220842e-20
primary,300,1.00180838600484e-15,2.14995617725432e-11,1.99995917611357e-12,1.9999592346552e-11,1.55596200830851e-15,2.89394241781893e-15,1.70463672468367e-13,1.7051752550441e-13,4.38227456642515e-16,4.0607606045166e-17,4.07653448039554e-16,2.38743718398183e-18,4.22368004811111e-19,7.20152855773177e-17,2.30736139955269e-17,5.15747329881087e-18,2.01572157710258e-18,1.69194822656633e-14,1.69233106319765e-14,1.54829068124985e-19,6.14512870670358e-20
primary,360,1.1408280292413e-15,2.14994707594429e-11,1.999950698718e-12,1.9999507683203e-11,1.50707307912724e-15,3.23229663052594e-15,1.91154653378814e-13,1.91234219055586e-13,5.29240556883824e-16,4.90213672875486e-17,4.92316797101239e-16,2.65997365333101e-18,5.13527584087081e-19,1.01361734584613e-16,3.24834679332846e-17,8.44606193582942e-18,3.22088287457649e-18,1.91060396027052e-14,1.91119940074493e-14,1.89371400571898e-19,9.0543276932804e-20
primary,420,1.27067379728188e-15,2.14993849705636e-11,1.99994270786751e-12,1.99994278795945e-11,1.47291245613835e-15,3.51227424714835e-15,2.08848808898938e-13,2.08958005152832e-13,6.15029436021834e-16,5.69476406899085e-17,5.7212040560172e-16,2.91957808458529e-18,6.01556841607132e-19,1.32346032504898e-16,4.24219930442794e-17,1.23626573716984e-17,4.6389156121171e-18,2.09723540705007e-14,2.09808663866991e-14,2.22147736861979e-19,1.22344050936482e-19
primary,480,1.39179410462314e-15,2.1499304437339e-11,1.99993520644617e-12,1.9999352964967e-11,1.4479654560736e-15,3.74137042402361e-15,2.23977508989509e-13,2.24119520071008e-13,6.95562660652359e-16,6.43850233286689e-17,6.47035033165002e-16,3.16522513997988e-18,6.85071874963673e-19,1.6379619009439e-16,5.25135234641518e-17,1.66977029972925e-17,6.19655460574514e-18,2.25663835829875e-14,2.25778281107064e-14,2.53085412468947e-19,1.55445077978794e-19
primary,540,1.50464414803231e-15,2.14992290570998e-11,1.99992818490339e-12,1.99992828438142e-11,1.42915844239507e-15,3.92647639564176e-15,2.36910819933376e-13,2.37088100101235e-13,7.7094289982631e-16,7.1344224568182e-17,7.17156185884956e-16,3.39664484174635e-18,7.63085217751897e-19,1.94876989641682e-16,6.24900631845874e-17,2.12489384983657e-17,7.82365432303477e-18,2.39283447387963e-14,2.39430312860419e-14,2.82185304190051e-19,1.8868672361766e-19
primary,600,1.6097045360001e-15,2.14991586478412e-11,1.99992162631759e-12,1.99992173468294e-11,1.41463980378336e-15,4.07388624541848e-15,2.4796586645092e-13,2.4818017868016e-13,8.41352158516314e-16,7.78430183966829e-17,7.82653170712866e-16,3.61405164208831e-18,8.35038148346059e-19,2.25044097887405e-16,7.21766940649246e-17,2.58455595805531e-17,9.46121816241403e-18,2.50922615903597e-14,2.51104339181144e-14,3.09490064778554e-19,2.21173932051089e-19
primary,660,1.70747157650943e-15,2.14990929784273e-11,1.99991550919234e-12,1.99991562590025e-11,1.40322623551277e-15,4.18928544157177e-15,2.57414244632381e-13,2.576667202015e-13,9.07021572385347e-16,8.39034812588458e-17,8.43740997567781e-16,3.81794366117517e-18,9.00742312999928e-19,2.53977067030789e-16,8.14701957756174e-17,3.03569327841989e-17,1.10642604330997e-17,2.60870467449543e-14,2.61088846467172e-14,3.3506695931341e-19,2.52259433860067e-19
primary,720,1.79844373668924e-15,2.14990317885689e-11,1.99990980931009e-12,1.99990993382039e-11,1.39412556589696e-15,4.27774572506648e-15,2.65488473293003e-13,2.65779682509121e-13,9.68211430820419e-16,8.95501809622332e-17,9.00661796112032e-16,4.00897567223825e-18,9.60290369991175e-19,2.81513985708309e-16,9.0318164869211e-17,3.46915852029124e-17,1.26013974852538e-17,2.6937328524557e-14,2.6962952235172e-14,3.58997766765403e-19,2.81511165635792e-19
primary,780,1.88311009675584e-15,2.1498974803166e-11,1.99990450106638e-12,1.99990463285268e-11,1.38678722114206e-15,4.34373573530177e-15,2.72387565813743e-13,2.72717593187754e-13,1.02519683367392e-15,9.48088873942158e-17,9.53671473185059e-16,4.18788024238468e-18,1.01396684637653e-18,3.07597714841653e-16,9.87018195852944e-17,3.87913993839656e-17,1.40528200760252e-17,2.7664115223859e-14,2.76935912041668e-14,3.81372341636742e-19,3.08673873040502e-19
primary,840,1.96194179678071e-15,2.14989217428309e-11,1.9998995584503e-12,1.99989969700757e-11,1.38081657988463e-15,4.39114785953708e-15,2.78281825109117e-13,2.7865034440078e-13,1.07825716872308e-15,9.97056346063984e-17,1.00302992439358e-15,4.35541825795852e-18,1.06217305599335e-18,3.32235945199659e-16,1.066232142277e-16,4.26243211725925e-17,1.54077632225902e-17,2.82853425622729e-14,2.83186899762175e-14,4.02284240987058e-19,3.33630847836864e-19
primary,900,2.03538625223914e-15,2.1498872331534e-11,1.99989495575802e-12,1.99989510060785e-11,1.37592345583048e-15,4.42333772432908e-15,2.83316962312928e-13,2.83723308361871e-13,1.12766846566191e-15,1.0426604521735e-16,1.04899392154597e-15,4.51234765005789e-18,1.1053699258988e-18,3.55473601090832e-16,1.14096397562311e-16,4.6177399958331e-17,1.66620916843703e-17,2.88163314023034e-14,2.88535288034596e-14,4.218276403901e-19,3.56369118973847e-19
primary,960,2.1038636399864e-15,2.14988263020014e-11,1.99989066809705e-12,1.99989081879086e-11,1.37188981091206e-15,4.44317164814586e-15,2.87617630772818e-13,2.8806086612876e-13,1.17369799826086e-15,1.08514858151138e-16,1.09181209140547e-15,4.65940379402697e-18,1.14403757036115e-18,3.77374857928761e-16,1.21141645473146e-16,4.94509432323392e-17,1.78162689594557e-17,2.92701736306821e-14,2.93111655229583e-14,4.40095135652611e-19,3.76949663365148e-19
primary,1020,2.16776514224586e-15,2.1498783399348e-11,1.99988667172591e-12,1.99988682784637e-11,1.36854880062814e-15,4.45307776872603e-15,2.91290456317348e-13,2.91769431502947e-13,1.21660065159445e-15,1.12475614823204e-16,1.13172153636695e-15,4.797287635695e-18,1.17864851416919e-18,3.98012033865146e-16,1.27781893790206e-16,5.24539657555118e-17,1.88737729641897e-17,2.96580591013996e-14,2.9702762148655e-14,4.57176198252979e-19,3.95483072489703e-19
primary,1080,2.22745249629998e-15,2.14987433833394e-11,1.99988294426588e-12,1.99988310542697e-11,1.36577075688298e-15,4.45509751387375e-15,2.94426634394234e-13,2.94940041246013e-13,1.25661666013885e-15,1.16170467553432e-16,1.16894573036174e-15,4.92665903174355e-18,1.20965116928052e-18,4.1745910305559e-16,1.34040651750023e-16,5.52008232586794e-17,1.98399218164887e-17,2.998955350302e-14,3.00378622449633e-14,4.7315613249966e-19,4.12110437221423e-19
primary,1140,2.28325847585919e-15,2.14987060296088e-11,1.99987946481516e-12,1.99987963066133e-11,1.36345356024652e-15,4.45093510553045e-15,2.97104155218932e-13,2.97650573199676e-13,1.29397039076746e-15,1.19620080553995e-16,1.20369338676045e-15,5.04813362969058e-18,1.23746059369693e-18,4.35788164799895e-16,1.39940863397755e-16,5.77088157866769e-17,2.07210365314522e-17,3.02728349878826e-14,3.03246269817897e-14,4.88115422430025e-19,4.26988860244983e-19
primary,1200,2.33548800700325e-15,2.14986711300964e-11,1.9998762139904e-12,1.99987638419506e-11,1.36151587068504e-15,4.44200366082774e-15,2.99389709685948e-13,2.99967645377766e-13,1.32886990311931e-15,1.22843599359156e-16,1.23615804941335e-15,5.1622821345179e-18,1.26245420133334e-18,4.53067718720796e-16,1.45504348858653e-16,5.99965356454346e-17,2.15238633444883e-17,3.0514895948621e-14,3.05700363027183e-14,5.02129379511295e-19,4.40280864498795e-19
primary,1260,2.38441968978477e-15,2.14986384929283e-11,1.99987317391569e-12,1.99987334817941e-11,1.35989226786297e-15,4.42946712076549e-15,3.01340321462584e-13,3.01948241660257e-13,1.36150707128558e-15,1.25858669341137e-16,1.26651820584708e-15,5.26963115285691e-18,1.28497070771493e-18,4.69361991689328e-16,1.50751583779753e-16,6.20827644318522e-17,2.22551881115221e-17,3.07217152283123e-14,3.07800605263646e-14,5.15268018209797e-19,4.52146954870623e-19
