compartment,time,V165,Mecm,Mebm,Mpbm,R1,R2,N1,N2,Mecm_V165,Mebm_V165,Mpbm_V165,R1_V165,R2_V165,N1_V165,N2_V165,R2_V165_N1,R2_V165_N2,R1_N1,R1_N2,Mebm_V165_R1,Mebm_V165_R2
main,5160,1.79281210613773e-16,2.14992442654518e-11,1.99992939635766e-12,1.99992969911162e-11,9.45129579909581e-16,4.65237290093422e-15,3.13214620348779e-13,3.13662029319325e-13,7.55734547538622e-16,6.8689656545382e-17,7.03008881431217e-16,2.12061511872676e-18,5.7906919561106e-19,2.20085451228804e-16,7.0689441975578e-17,4.45672514532544e-17,1.58926770881783e-17,3.21839891038634e-14,3.22299589322367e-14,8.36740422593332e-19,1.07724478462458e-18
main,5220,1.79285033174469e-16,2.14992442468669e-11,1.99992939462124e-12,1.99992969738279e-11,9.45129591213345e-16,4.65233770723259e-15,3.13214656124793e-13,3.13662084795244e-13,7.55753131121322e-16,6.86913489193566e-17,7.03026168484889e-16,2.12066385985628e-18,5.79079286741261e-19,2.20092151951269e-16,7.06915987693175e-17,4.45683012461514e-17,1.58930441683315e-17,3.21839944294397e-14,3.2229966540141e-14,8.36763472259494e-19,1.07726566958563e-18
main,5280,1.79288563078212e-16,2.14992442297063e-11,1.99992939301788e-12,1.99992969578646e-11,9.45129604014776e-16,4.65230532627901e-15,3.13214684727831e-13,3.13662131498485e-13,7.55770290592295e-16,6.86929115726964e-17,7.03042130783467e-16,2.12070887335057e-18,5.79088618928013e-19,2.20098330446138e-16,7.06935874571616e-17,4.4569269896431e-17,1.58933829076184e-17,3.21839988745361e-14,3.22299730813032e-14,8.36784756569235e-19,1.07728498496147e-18
main,5340,1.79291822841505e-16,2.14992442138602e-11,1.99992939153733e-12,1.9999296943124e-11,9.45129617855836e-16,4.65227552701563e-15,3.13214707348417e-13,3.1366217075466e-13,7.55786135708367e-16,6.86943545065798e-17,7.03056870426325e-16,2.12075044541382e-18,5.79097248819095e-19,2.20104028119582e-16,7.06954213696023e-17,4.4570163761608e-17,1.58936955224299e-17,3.2184002574884e-14,3.22299787072942e-14,8.36804411420063e-19,1.07730284797863e-18
main,5400,1.79294833233272e-16,2.14992441992272e-11,1.99992939017013e-12,1.99992969295119e-11,9.45129632363562e-16,4.65224809807134e-15,3.13214724993086e-13,3.1366220369336e-13,7.5580076768048e-16,6.86956869430622e-17,7.03070481563178e-16,2.12078884012289e-18,5.79105228883198e-19,2.20109283002539e-16,7.06971127502742e-17,4.4570988688738e-17,1.58939840517066e-17,3.21840056459455e-14,3.22299835479919e-14,8.36822562152153e-19,1.07731936716738e-18
main,5460,1.79297613412679e-16,2.14992441857141e-11,1.99992938890757e-12,1.99992969169416e-11,9.45129647236246e-16,4.6522228460115e-15,3.13214738511929e-13,3.13662231276831e-13,7.55814279851657e-16,6.86969173869287e-17,7.03083051024736e-16,2.1208243011601e-18,5.79112607713445e-19,2.20114130037743e-16,7.06986728484078e-17,4.45717500571891e-17,1.58942503717485e-17,3.21840081858946e-14,3.22299877146987e-14,8.36839324382387e-19,1.07733464300625e-18
main,5520,1.79300181055759e-16,2.14992441732348e-11,1.99992938774159e-12,1.9999296905333e-11,9.45129662231771e-16,4.65219959374957e-15,3.1321474862205e-13,3.13662254324472e-13,7.5582675831933e-16,6.86980536824696e-17,7.03094658901642e-16,2.12085705340711e-18,5.79119430309189e-19,2.20118601340859e-16,7.07001120029343e-17,4.45724528175773e-17,1.58944962097016e-17,3.21840102781611e-14,3.22299913028086e-14,8.36854804770477e-19,1.07734876851751e-18
main,5580,1.79302552471823e-16,2.14992441617099e-11,1.99992938666478e-12,1.99992968946121e-11,9.45129677157712e-16,4.65217817910549e-15,3.13214755927594e-13,3.13662273533776e-13,7.55838282506902e-16,6.86991030656156e-17,7.03105379076126e-16,2.12088730441142e-18,5.79125738337645e-19,2.20122726438231e-16,7.07014397190614e-17,4.45731015272411e-17,1.58947231558521e-17,3.21840119936057e-14,3.22299943940923e-14,8.36869101722974e-19,1.07736182981784e-18
main,5640,1.7930474271048e-16,2.1499244151066e-11,1.99992938567029e-12,1.99992968847109e-11,9.45129691863008e-16,4.65215845349665e-15,3.13214760936788e-13,3.13662289498215e-13,7.55848925688876e-16,6.87000722118398e-17,7.03115279710521e-16,2.12091524573611e-18,5.7913157037681e-19,2.20126532483492e-16,7.0702664738038e-17,4.45737003825946e-17,1.58949326748441e-17,3.21840133923753e-14,3.22299970586504e-14,8.36882306040481e-19,1.07737390662789e-18
main,5700,1.79306765660099e-16,2.14992441412356e-11,1.99992938475179e-12,1.99992968755663e-11,9.4512970623091e-16,4.65214028074913e-15,3.1321476407648e-13,3.13662302722525e-13,7.55858755473535e-16,6.8700967280181e-17,7.03124423696252e-16,2.12094105420255e-18,5.79136962140996e-19,2.20130044455073e-16,7.07037951007601e-17,4.45742532486601e-17,1.58951261159233e-17,3.21840145254879e-14,3.22299993565897e-14,8.36894501512841e-19,1.07738507274384e-18
main,5760,1.79308634138391e-16,2.14992441321562e-11,1.99992938390348e-12,1.99992968671203e-11,9.45129720173043e-16,4.65212353601766e-15,3.13214765704519e-13,3.13662313635754e-13,7.55867834246767e-16,6.87017939537211e-17,7.03132869066701e-16,2.12096489303468e-18,5.7914194669023e-19,2.20133285336381e-16,7.07048382057986e-17,4.45747636860477e-17,1.58953047222996e-17,3.21840154361862e-14,3.2230001339455e-14,8.36905765466691e-19,1.0773953964741e-18
main,5820,1.79310359975799e-16,2.14992441237703e-11,1.99992938311995e-12,1.99992968593195e-11,9.45129733624404e-16,4.65210810480384e-15,3.13214766120292e-13,3.13662322602413e-13,7.55876219580303e-16,6.87025574768143e-17,7.03140669376967e-16,2.12098691291315e-18,5.79146554624631e-19,2.2013627628031e-16,7.07058008623786e-17,4.45752349756212e-17,1.58954696397107e-17,3.21840161610919e-14,3.22300030514559e-14,8.36916169269342e-19,1.07740494104383e-18
main,5880,1.79311954092252e-16,2.14992441160248e-11,1.99992938239626e-12,1.99992968521144e-11,9.45129746539144e-16,4.65209388206353e-15,3.13214765573697e-13,3.13662329932006e-13,7.55883964607327e-16,6.87032626893389e-17,7.03147874053269e-16,2.12100725294638e-18,5.79150814264834e-19,2.20139036759512e-16,7.07066893387699e-17,4.45756701410664e-17,1.58956219242599e-17,3.21840167311908e-14,3.2230004530519e-14,8.36925778792568e-19,1.07741376496962e-18
main,5940,1.79313426567862e-16,2.14992441088705e-11,1.99992938172781e-12,1.99992968454592e-11,9.45129758887038e-16,4.6520807713949e-15,3.13214764272786e-13,3.13662335887142e-13,7.55891118368199e-16,6.87039140582204e-17,7.03154528714544e-16,2.12102604156552e-18,5.79154751819457e-19,2.20141584703761e-16,7.07075094065212e-17,4.45760719695525e-17,1.58957625495958e-17,3.21840171726742e-14,3.22300058091847e-14,8.36934654839684e-19,1.07742192240683e-18
main,6000,1.79314786708038e-16,2.14992441022623e-11,1.99992938111038e-12,1.99992968393121e-11,9.45129770650547e-16,4.6520686842995e-15,3.13214762390241e-13,3.13662340690494e-13,7.55897726128728e-16,6.87045157064507e-17,7.03160675468526e-16,2.12104339734915e-18,5.79158391540504e-19,2.2014393662558e-16,7.07082663809138e-17,4.45764430306618e-17,1.58958924134916e-17,3.21840175076566e-14,3.22300069153799e-14,8.36942853538837e-19,1.07742946347133e-18
main,6060,1.79316043103473e-16,2.14992440961584e-11,1.99992938054006e-12,1.9999296833634e-11,9.45129781822319e-16,4.65205753950948e-15,3.13214760068904e-13,3.13662344530716e-13,7.55903829673275e-16,6.87050714398087e-17,7.03166353184382e-16,2.12105942978367e-18,5.79161755867561e-19,2.20146107735204e-16,7.07089651579785e-17,4.45767856937418e-17,1.58960123438795e-17,3.21840177547866e-14,3.22300078730773e-14,8.36950426705308e-19,1.0774364345378e-18
main,6120,1.7931720368543e-16,2.14992440905201e-11,1.99992938001326e-12,1.99992968283891e-11,9.45129792403095e-16,4.6520472623748e-15,3.13214757426478e-13,3.13662347567501e-13,7.55909467574696e-16,6.87055847714716e-17,7.03171597743841e-16,2.12107423996432e-18,5.79164865561556e-19,2.20148112045829e-16,7.07096102483877e-17,4.45771021438206e-17,1.58961231043866e-17,3.21840179297675e-14,3.2230008702859e-14,8.36957422175349e-19,1.07744287851619e-18
main,6180,1.79318275776685e-16,2.14992440853119e-11,1.99992937952664e-12,1.99992968235442e-11,9.45129802400074e-16,4.65203778430481e-15,3.1321475455948e-13,3.13662349935894e-13,7.5591467544307e-16,6.87060589446864e-17,7.03176442272563e-16,2.12108792124153e-18,5.79167739828875e-19,2.20149962470034e-16,7.07102058084995e-17,4.4577394396212e-17,1.58962253994175e-17,3.21840180458058e-14,3.22300094224014e-14,8.36963884113799e-19,1.07744883510796e-18
main,6240,1.79319266138498e-16,2.14992440805009e-11,1.99992937907712e-12,1.99992968190689e-11,9.45129811825388e-16,4.65202904225903e-15,3.13214751546649e-13,3.13662351749989e-13,7.55919486154882e-16,6.87064969536595e-17,7.03180917353317e-16,2.12110055981716e-18,5.79170396436411e-19,2.20151670908136e-16,7.07107556688073e-17,4.45776643099244e-17,1.58963198788218e-17,3.21840181139843e-14,3.22300100468917e-14,8.36969853297648e-19,1.07745434104358e-18
main,6300,1.79320181013912e-16,2.14992440760567e-11,1.99992937866188e-12,1.99992968149347e-11,9.45129820694956e-16,4.65202097828283e-15,3.13214748451792e-13,3.13662353106043e-13,7.5592393006423e-16,6.87069015628105e-17,7.03185051222481e-16,2.1211122352942e-18,5.79172851818304e-19,2.20153248329211e-16,7.07112633600254e-17,4.45779135999779e-17,1.58964071421831e-17,3.21840181435893e-14,3.22300105893768e-14,8.36975367377432e-19,1.07745943030272e-18
main,6360,1.7932102616768e-16,2.14992440719513e-11,1.9999293782783e-12,1.99992968111157e-11,9.45129829027512e-16,4.65201353908355e-15,3.13214745326251e-13,3.13662354085172e-13,7.55928035197561e-16,6.87072753245164e-17,7.03188869951159e-16,2.12112302118415e-18,5.79175121174852e-19,2.20154704845407e-16,7.07117321370152e-17,4.45781438487219e-17,1.58964877427618e-17,3.21840181423852e-14,3.22300110610742e-14,8.36980461118241e-19,1.07746413431826e-18
main,6420,1.79321806923091e-16,2.14992440681588e-11,1.99992937792395e-12,1.99992968075878e-11,9.45129836843863e-16,4.65200667564357e-15,3.13214742210885e-13,3.13662354755627e-13,7.5593182743315e-16,6.87076205954723e-17,7.03192397612173e-16,2.12113298537493e-18,5.79177218564305e-19,2.20156049780129e-16,7.07121650007411e-17,4.45783565162402e-17,1.58965621911196e-17,3.2184018116846e-14,3.22300114716297e-14,8.36985166621996e-19,1.07746848216535e-18
main,6480,1.79322528195924e-16,2.14992440646553e-11,1.99992937759661e-12,1.99992968043288e-11,9.45129844165998e-16,4.65200034286685e-15,3.13214739137918e-13,3.13662355174767e-13,7.55935330666649e-16,6.87079395517746e-17,7.03195656434031e-16,2.12114219056247e-18,5.79179156987734e-19,2.20157291730666e-16,7.07125647184248e-17,4.4578552949919e-17,1.58966309584547e-17,3.21840180723538e-14,3.2230011829339e-14,8.3698951353239e-19,1.07747250073673e-18
main,6540,1.79323194525787e-16,2.14992440614188e-11,1.9999293772942e-12,1.99992968013181e-11,9.45129851016981e-16,4.65199449925593e-15,3.13214736132276e-13,3.13662355390656e-13,7.55938566963714e-16,6.87082342028319e-17,7.03198666942927e-16,2.12115069464944e-18,5.79180948468013e-19,2.20158438625654e-16,7.0712933842055e-17,4.45787343932491e-17,1.58966944796705e-17,3.21840180133767e-14,3.22300121413406e-14,8.36993529223981e-19,1.07747621490502e-18
main,6600,1.79323810105012e-16,2.14992440584289e-11,1.99992937701484e-12,1.99992967985368e-11,9.45129857420107e-16,4.65198910661664e-15,3.13214733212948e-13,3.13662355443532e-13,7.55941556700813e-16,6.87085064041937e-17,7.03201448093719e-16,2.12115855111261e-18,5.7918260412263e-19,2.20159497777908e-16,7.07132747253928e-17,4.45789019939227e-17,1.58967531561997e-17,3.21840179435968e-14,3.22300124137834e-14,8.36997238976612e-19,1.07747964767321e-18
main,6660,1.79324378805321e-16,2.14992440556667e-11,1.99992937675676e-12,1.99992967959673e-11,9.45129863398712e-16,4.65198412978798e-15,3.13214730393994e-13,3.13662355366986e-13,7.55944318695087e-16,6.87087578693837e-17,7.03204017390719e-16,2.12116580934214e-18,5.79184134231406e-19,2.20160475932958e-16,7.07135895395919e-17,4.45790568112933e-17,1.58968073586049e-17,3.21840178660469e-14,3.22300126519586e-14,8.37000666136269e-19,1.0774828203141e-18
main,6720,1.79324904202428e-16,2.14992440531149e-11,1.99992937651834e-12,1.99992967935935e-11,9.45129868975933e-16,4.65197953639495e-15,3.13214727685438e-13,3.13662355189017e-13,7.55946870324153e-16,6.8708990180815e-17,7.03206390999152e-16,2.12117251495473e-18,5.79185548299052e-19,2.2016137931368e-16,7.07138802875709e-17,4.45791998232388e-17,1.58968574289739e-17,3.2184017783215e-14,3.22300128604273e-14,8.37003832263559e-19,1.07748575249932e-18
main,6780,1.79325389598754e-16,2.14992440507574e-11,1.99992937629807e-12,1.99992967914005e-11,9.45129874174582e-16,4.65197529662219e-15,3.1321472509391e-13,3.13662354932809e-13,7.55949227636651e-16,6.87092047998613e-17,7.03208583847987e-16,2.121178710083e-18,5.79186855113404e-19,2.20162213661295e-16,7.07141488172113e-17,4.45793319324811e-17,1.58969036831248e-17,3.21840176971169e-14,3.22300130431206e-14,8.37006757270749e-19,1.077488462419e-18
main,6840,1.79325838044371e-16,2.14992440485794e-11,1.99992937609457e-12,1.99992967893745e-11,9.45129879016837e-16,4.65197138300696e-15,3.13214722623395e-13,3.13662354617583e-13,7.55951405454239e-16,6.87094030761503e-17,7.03210609724813e-16,2.12118443364196e-18,5.79188062798918e-19,2.2016298427312e-16,7.07143968335123e-17,4.45794539724103e-17,1.58969464126392e-17,3.21840176093836e-14,3.22300132034348e-14,8.37009459548164e-19,1.07749096689256e-18
main,6900,1.79326252356342e-16,2.14992440465673e-11,1.99992937590657e-12,1.99992967875028e-11,9.45129883524013e-16,4.65196777024907e-15,3.1321472027571e-13,3.13662354259209e-13,7.55953417465706e-16,6.87095862561363e-17,7.03212481363388e-16,2.12118972157521e-18,5.79189178866483e-19,2.20163696037292e-16,7.07146259097675e-17,4.45795667124506e-17,1.58969858867356e-17,3.21840175213234e-14,3.22300133442912e-14,8.3701195608083e-19,1.07749328147123e-18
main,6960,1.79326635136573e-16,2.14992440447083e-11,1.99992937573287e-12,1.99992967857735e-11,9.45129887716747e-16,4.65196443503694e-15,3.13214718050936e-13,3.1366235387067e-13,7.55955276313836e-16,6.87097554910137e-17,7.03214210524441e-16,2.12119460708239e-18,5.79190210259526e-19,2.20164353464719e-16,7.07148374978524e-17,4.4579670863004e-17,1.58970223539959e-17,3.21840174339717e-14,3.22300134682195e-14,8.37014262556143e-19,1.07749542053312e-18
main,7020,1.79326988788288e-16,2.14992440429909e-11,1.9999293755724e-12,1.99992967841759e-11,9.45129891614897e-16,4.65196135588803e-15,3.13214715947784e-13,3.13662353462538e-13,7.55956993675569e-16,6.87099118440187e-17,7.0321580807024e-16,2.12119912082941e-18,5.79191163396657e-19,2.20164960718493e-16,7.07150329376835e-17,4.45797670800093e-17,1.5897056043956e-17,3.21840173481415e-14,3.2230013577407e-14,8.37016393463339e-19,1.0774973973711e-18
main,7080,1.79327315531237e-16,2.14992440414041e-11,1.99992937542414e-12,1.99992967826998e-11,9.45129895237342e-16,4.65195851300253e-15,3.13214713963888e-13,3.13662353043409e-13,7.55958580335987e-16,6.87100562971698e-17,7.03217284033419e-16,2.12120329114201e-18,5.79192044211084e-19,2.20165521640966e-16,7.07152134659415e-17,4.45798559691429e-17,1.58970871685737e-17,3.2184017264459e-14,3.22300136737418e-14,8.37018362185223e-19,1.0774992242743e-18
main,7140,1.79327617415736e-16,2.14992440399381e-11,1.99992937528717e-12,1.99992967813361e-11,9.45129898601988e-16,4.65195588812896e-15,3.13214712096071e-13,3.13662352620194e-13,7.55960046256616e-16,6.87101897574879e-17,7.03218647680515e-16,2.1212071441844e-18,5.79192858187159e-19,2.20166039778688e-16,7.07153802240976e-17,4.45799380896912e-17,1.58971159235823e-17,3.21840171833938e-14,3.22300137588545e-14,8.37020181082794e-19,1.07750091260343e-18
main,7200,1.79327896335631e-16,2.14992440385836e-11,1.99992937516061e-12,1.99992967800761e-11,9.45129901725881e-16,4.65195346444097e-15,3.13214710340528e-13,3.13662352198403e-13,7.55961400638477e-16,6.87103130627401e-17,7.03219907570617e-16,2.12121070412488e-18,5.79193610394196e-19,2.20166518405376e-16,7.07155342658087e-17,4.45800139581242e-17,1.58971424897386e-17,3.21840171052885e-14,3.22300138341613e-14,8.37021861573492e-19,1.0775024728606e-18
primary,0,0,2.15e-11,2e-12,2e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primary,60,3.08608071501494e-16,2.14999508903736e-11,1.99999542661591e-12,1.99999543166267e-11,2.84438278184911e-15,7.77623091227874e-16,4.66962348659706e-14,4.66972958547601e-14,4.91096263783059e-17,4.56123411526219e-18,4.56833733751686e-17,8.87519511687748e-19,4.4861944429781e-20,1.60913138558516e-18,5.14981230590929e-19,1.78291234618301e-20,1.01328836992021e-20,3.29898265261731e-15,3.29902589389818e-15,1.15088478041817e-20,6.41117645953278e-22
primary,120,5.17472485373544e-16,2.14998586160085e-11,1.99998682830318e-12,1.9999868480008e-11,2.0154048635122e-15,1.44215706986063e-15,8.50105872779505e-14,8.50168526109559e-14,1.41383991441726e-16,1.31214407310376e-17,1.31519992038816e-16,1.48092507364527e-18,1.41462296319823e-19,9.38348583812333e-18,3.0039800796662e-18,2.5940181357918e-19,1.25688980742494e-19,7.75198030051079e-15,7.75231522737074e-15,4.45491962110587e-20,5.70687579754477e-21
primary,180,6.93134326742568e-16,2.14997576399645e-11,1.99997742090858e-12,1.99997745488044e-11,1.75685765195059e-15,2.00855280768423e-15,1.18007036094287e-13,1.18023814201336e-13,2.42360035332887e-16,2.24798288994853e-17,2.25451195658502e-16,1.80923804132375e-18,2.36328076826069e-19,2.44016301276696e-17,7.81423264380074e-18,1.06256773305761e-18,4.61162840010871e-19,1.13360011728552e-14,1.13370207664628e-14,8.15717510673782e-20,1.76907457874633e-20
primary,240,8.53029993385129e-16,2.14996577148933e-11,1.99996811275358e-12,1.99996815952498e-11,1.63059826677699e-15,2.48904220220783e-15,1.46274258746873e-13,1.46306999451903e-13,3.42285106577867e-16,3.17318672652649e-17,3.18404750304995e-16,2.10379727686965e-18,3.2962352208184e-19,4.58004765550723e-17,1.46708564115147e-17,2.67032489700513e-18,1.0854076613525e-18,1.43543543223412e-14,1.43565316243691e-14,1.1873112918654e-19,3.66479944543232e-20
primary,300,1.00180849579316e-15,2.14995617725114e-11,1.9999591761106e-12,1.99995923465224e-11,1.55596200829504e-15,2.89394241662176e-15,1.70463672462823e-13,1.70517525502644e-13,4.38227488526051e-16,4.06076090031777e-17,4.07653477698656e-16,2.38743740110693e-18,4.22368046543957e-19,7.20152907870248e-17,2.30736156646907e-17,5.15747363076257e-18,2.01572171429651e-18,1.69194822652388e-14,1.69233106317541e-14,1.54829076119465e-19,6.14512903995921e-20
primary,360,1.1408282021907e-15,2.14994707593872e-11,1.9999506987128e-12,1.99995076831511e-11,1.50707307911932e-15,3.23229662747383e-15,1.91154653367134e-13,1.91234219051766e-13,5.29240612706559e-16,4.90213724645325e-17,4.9231684902936e-16,2.6599739987038e-18,5.13527654277154e-19,1.01361745069752e-16,3.24834712935905e-17,8.44606271904898e-18,3.22088318746556e-18,1.91060396018934e-14,1.9111994007093e-14,1.89371415312286e-19,9.05432841533017e-20
primary,420,1.27067404894636e-15,2.14993849704757e-11,1.9999427078593e-12,1.99994278795127e-11,1.47291245614302e-15,3.51227424057925e-15,2.08848808877461e-13,2.08958005145674e-13,6.15029524175457e-16,5.69476488623623e-17,5.72120487605083e-16,2.91957859123924e-18,6.0155694881649e-19,1.32346050952888e-16,4.2421998958118e-17,1.23626589247346e-17,4.63891621802418e-18,2.09723540691046e-14,2.09808663861884e-14,2.22147761147599e-19,1.22344064384901e-19
primary,480,1.39179445018622e-15,2.149930443721e-11,1.99993520643412e-12,1.99993529648469e-11,1.44796545609941e-15,3.74137041156026e-15,2.23977508953734e-13,2.24119520058911e-13,6.95562789858101e-16,6.43850353031326e-17,6.47035153356383e-16,3.16522584057571e-18,6.85072027643718e-19,1.63796219554787e-16,5.25135329106787e-17,1.66977057129081e-17,6.1965556473646e-18,2.25663835807696e-14,2.25778281100334e-14,2.53085449344927e-19,1.55445100419407e-19
primary,540,1.50464460197221e-15,2.14992290569211e-11,1.99992818488671e-12,1.99992828436479e-11,1.42915844245185e-15,3.92647637418381e-15,2.3691081987808e-13,2.37088100082326e-13,7.70943078835551e-16,7.13442411536313e-17,7.17156352405176e-16,3.39664576782117e-18,7.6308542387259e-19,1.94877033391194e-16,6.24900772165211e-17,2.12489428187138e-17,7.82365595947314e-18,2.39283447354831e-14,2.39430312852128e-14,2.82185356832078e-19,1.88686758071507e-19
primary,600,1.60970511184925e-15,2.1499158647604e-11,1.99992162629547e-12,1.99992173466087e-11,1.41463980388193e-15,4.07388621120153e-15,2.47965866370312e-13,2.48180178652341e-13,8.41352395870933e-16,7.7843040382478e-17,7.82653391507857e-16,3.61405282348898e-18,8.35038415117831e-19,2.2504415931076e-16,7.21767137703586e-17,2.58455659699131e-17,9.46122055952472e-18,2.50922615856483e-14,2.51104339171494e-14,3.0949013639208e-19,2.21173981619817e-19
primary,660,1.70747228669261e-15,2.14990929781237e-11,1.99991550916404e-12,1.999915625872e-11,1.40322623566463e-15,4.18928539027694e-15,2.57414244520269e-13,2.57666720162517e-13,9.07021876233752e-16,8.39035093978354e-17,8.4374128021746e-16,3.81794512565237e-18,9.00742646694727e-19,2.53977149523534e-16,8.14702222468123e-17,3.03569417040268e-17,1.1064263754728e-17,2.60870467385196e-14,2.61088846456493e-14,3.35067053049678e-19,2.52259501565072e-19
primary,720,1.79844459242586e-15,2.14990317881912e-11,1.9999098092749e-12,1.99990993378525e-11,1.39412556611401e-15,4.27774565196084e-15,2.65488473142967e-13,2.65779682456623e-13,9.6821180878304e-16,8.955021595842e-17,9.00662147705165e-16,4.00897744517611e-18,9.60290775853809e-19,2.81514092601383e-16,9.03181991783347e-17,3.46915970917933e-17,1.26014018862628e-17,2.69373285160595e-14,2.69629522340453e-14,3.58997885654498e-19,2.81511254287116e-19
primary,780,1.88311110801311e-15,2.14989748027073e-11,1.99990450102363e-12,1.99990463280999e-11,1.38678722143632e-15,4.34373563539126e-15,2.7238756561929e-13,2.72717593119356e-13,1.02519729275101e-15,9.4808929894311e-17,9.53671900233504e-16,4.18788234664192e-18,1.01396732860922e-18,3.07597849344799e-16,9.87018627661726e-17,3.8791414643282e-17,1.40528256973653e-17,2.76641152129519e-14,2.76935912030337e-14,3.8137248853658e-19,3.08673985141635e-19
primary,840,1.96194297226607e-15,2.14989217422848e-11,1.99989955839941e-12,1.99989969695674e-11,1.38081658026801e-15,4.39114772771719e-15,2.7828182486383e-13,2.78650344314113e-13,1.07825771523757e-15,9.97056851945954e-17,1.00303043277915e-15,4.35542071379849e-18,1.06217361779424e-18,3.32236110359953e-16,1.06623267262409e-16,4.26243401575985e-17,1.54077701882846e-17,2.82853425486094e-14,2.83186899751368e-14,4.02284418546577e-19,3.33630985525352e-19
primary,900,2.03538759942236e-15,2.14988723308948e-11,1.99989495569846e-12,1.99989510054837e-11,1.37592345631455e-15,4.42333755552298e-15,2.83316962010589e-13,2.83723308254636e-13,1.12766910523066e-15,1.04266104412693e-16,1.04899451649365e-15,4.51235047514808e-18,1.1053705695363e-18,3.55473799762968e-16,1.1409646137153e-16,4.61774229737513e-17,1.66621001000982e-17,2.88163313855432e-14,2.88535288024938e-14,4.21827851024637e-19,3.56369283993677e-19
primary,960,2.10386516514319e-15,2.14988263012642e-11,1.99989066802836e-12,1.99989081872227e-11,1.37188981150788e-15,4.44317143742388e-15,2.87617630407507e-13,2.88060865998763e-13,1.17369873578808e-15,1.08514926406928e-16,1.09181277747729e-15,4.65940700349115e-18,1.14403829726927e-18,3.77375092754357e-16,1.2114172090941e-16,4.94509705314495e-17,1.78162789123567e-17,2.92701736104962e-14,2.93111655221718e-14,4.40095381529425e-19,3.76949857064945e-19
primary,1020,2.16776685051638e-15,2.14987833985087e-11,1.99988667164771e-12,1.99988682776827e-11,1.36854880134609e-15,4.45307751140313e-15,2.91290455883532e-13,2.91769431348134e-13,1.21660149128207e-15,1.12475692527956e-16,1.1317223174717e-15,4.79729124220385e-18,1.17864932505231e-18,3.98012307259046e-16,1.27781981633406e-16,5.24539975416949e-17,1.88737845235313e-17,2.96580590774753e-14,2.97027621481116e-14,4.57176481284994e-19,3.95483295840151e-19
primary,1080,2.22745439175726e-15,2.14987433823945e-11,1.99988294417784e-12,1.99988310533905e-11,1.36577075773268e-15,4.455097205585e-15,2.94426633886821e-13,2.94940041064494e-13,1.25661760550947e-15,1.16170555032978e-16,1.16894660977626e-15,4.92666304563278e-18,1.20965206421918e-18,4.17459417197656e-16,1.34040752704679e-16,5.52008596886076e-17,1.98399350348941e-17,2.99895534750642e-14,3.00378622447245e-14,4.73156454345691e-19,4.12110690845739e-19
primary,1140,2.28326056158316e-15,2.14987060285553e-11,1.999879464717e-12,1.99987963056331e-11,1.3634535612367e-15,4.45093474228522e-15,2.97104154633318e-13,2.97650572989739e-13,1.29397144469614e-15,1.19620178074405e-16,1.20369436715922e-15,5.04813805909707e-18,1.23746157224918e-18,4.35788521631224e-16,1.3994097809171e-16,5.77088569744445e-17,2.07210514464474e-17,3.02728349556252e-14,3.03246269819139e-14,4.88115784499994e-19,4.26989144457135e-19
primary,1200,2.33549028515757e-15,2.14986711289322e-11,1.99987621388191e-12,1.99987638408673e-11,1.36151587182353e-15,4.44200323904498e-15,2.9938970901804e-13,2.99967645137887e-13,1.32887106787128e-15,1.22843707130204e-16,1.23615913290354e-15,5.16228698552671e-18,1.26245526262809e-18,4.53068119943546e-16,1.45504477842947e-16,5.99965816671362e-17,2.15238799801921e-17,3.05148959118158e-14,3.05700363032598e-14,5.02129782975146e-19,4.40281179345189e-19
primary,1260,2.384422161694e-15,2.14986384916515e-11,1.99987317379671e-12,1.99987334806062e-11,1.35989226915665e-15,4.42946663729264e-15,3.01340320708806e-13,3.01948241389106e-13,1.36150834855761e-15,1.25858787520096e-16,1.2665193940071e-15,5.26963642965413e-18,1.28497185053559e-18,4.69362438769557e-16,1.50751727529466e-16,6.2082815330251e-17,2.22552064803522e-17,3.07217151867395e-14,3.07800605273723e-14,5.15268464009054e-19,4.52147300172134e-19
primary,1320,2.43031021995963e-15,2.14986079405135e-11,1.99987032804562e-12,1.99987050609429e-11,1.35852969796482e-15,4.41427716075875e-15,3.03004743477541e-13,3.03641102968902e-13,1.39205948661363e-15,1.28681616761693e-16,1.29493905731501e-15,5.37067074749911e-18,1.30531232439118e-18,4.84731336223725e-16,1.55701823667206e-16,6.39858197401791e-17,2.29216089927128e-17,3.08984051399252e-14,3.09598068282214e-14,5.27596588283428e-19,4.62741025795896e-19
primary,1380,2.47338578206693e-15,2.14985793142227e-11,1.99986766160138e-12,1.99986784318352e-11,1.35738482384074e-15,4.39720831859274e-15,3.04424657322068e-13,3.05087919330877e-13,1.42068577735875e-15,1.31327018990835e-16,1.3215681649849e-15,5.46583449664055e-18,1.32374211456895e-18,4.99230496455782e-16,1.60372542956147e-16,6.57229046390185e-17,2.35293076798874e-17,3.1049337293973e-14,3.11136443348728e-14,5.39173825431787e-19,4.72205801871241e-19
